,Date,h_team,a_team,Home Score,Away Score,play_off,home_odds,away_odds,season,margin,h_prevladder_score,a_prevladder_score,margins_prev_match1,margins_prev_match2,margins_prev_match3,margins_prev_match4,margins_prev_match5,win_loc
754,2014-05-17,North Melbourne,Brisbane,125,38,0,1.06,9.34,2014,87,40.0,40.0,-12.0,63.0,16.0,45.0,-14.0,1
755,2014-05-17,Richmond,Melbourne,74,91,0,1.18,4.7,2014,-17,60.0,8.0,34.0,23.0,59.0,7.0,-27.0,0
756,2014-05-16,Essendon,Sydney,64,114,0,3.13,1.36,2014,-50,56.0,62.0,-44.0,-4.0,1.0,-5.0,-9.0,0
757,2014-05-15,Adelaide,Collingwood,76,55,0,2.71,1.45,2014,21,40.0,56.0,-27.0,-26.0,-43.0,-3.0,-5.0,1
758,2014-05-12,St Kilda,Carlton,69,101,0,3.2,1.35,2014,-32,20.0,44.0,-36.0,9.0,15.0,24.0,20.0,0
759,2014-05-11,West Coast,GWS Giants,188,77,0,1.06,9.29,2014,111,36.0,4.0,100.0,81.0,0,0,0,1
760,2014-05-10,Melbourne,Western Bulldogs,83,99,0,2.73,1.44,2014,-16,8.0,32.0,-20.0,3.0,-21.0,-64.0,-4.0,0
761,2014-05-10,Brisbane,Essendon,57,65,0,3.91,1.25,2014,-8,40.0,56.0,10.0,-67.0,-36.0,27.0,0.0,0
762,2014-05-10,Port Adelaide,Fremantle,94,76,0,1.54,2.43,2014,18,48.0,66.0,-74.0,-27.0,-40.0,-52.0,-57.0,1
763,2014-05-09,Sydney,Hawthorn,107,88,0,2.16,1.68,2014,19,62.0,76.0,-54.0,-12.0,-37.0,10.0,-7.0,1
764,2014-05-04,West Coast,Fremantle,54,73,0,2.81,1.42,2014,-19,36.0,66.0,-28.0,-28.0,-65.0,48.0,1.0,0
765,2014-05-04,Geelong,Richmond,81,76,0,1.19,4.49,2014,5,72.0,60.0,44.0,10.0,62.0,108.0,0,1
766,2014-05-04,North Melbourne,Gold Coast,77,120,0,1.26,3.78,2014,-43,40.0,32.0,-15.0,7.0,34.0,59.0,0,0
767,2014-05-03,Brisbane,Sydney,44,123,0,4.64,1.19,2014,-79,40.0,62.0,-60.0,-47.0,-52.0,-65.0,-38.0,0
768,2014-05-03,Essendon,Western Bulldogs,73,65,0,1.31,3.45,2014,8,56.0,32.0,31.0,84.0,49.0,55.0,-29.0,1
769,2014-05-03,Adelaide,Melbourne,67,70,0,1.06,8.79,2014,-3,40.0,8.0,68.0,69.0,-96.0,44.0,-16.0,0
770,2014-05-03,GWS Giants,Port Adelaide,97,132,0,8.46,1.07,2014,-35,4.0,48.0,-75.0,-56.0,34.0,0,0,0
771,2014-05-03,Hawthorn,St Kilda,175,30,0,1.04,11.17,2014,145,76.0,20.0,46.0,35.0,30.0,0.0,-25.0,1
772,2014-05-02,Carlton,Collingwood,70,104,0,3.95,1.25,2014,-34,44.0,56.0,-41.0,-17.0,23.0,60.0,-19.0,0
773,2014-04-27,Port Adelaide,Geelong,107,67,0,2.08,1.74,2014,40,48.0,72.0,-16.0,-25.0,-48.0,-38.0,-79.0,1
774,2014-04-27,Richmond,Hawthorn,52,118,0,5.04,1.17,2014,-66,60.0,76.0,41.0,62.0,-63.0,-3.0,-42.0,0
775,2014-04-27,Western Bulldogs,Adelaide,83,92,0,2.37,1.58,2014,-9,32.0,40.0,17.0,-52.0,-18.0,30.0,8.0,0
776,2014-04-26,Melbourne,Sydney,38,69,0,7.09,1.09,2014,-31,8.0,62.0,-31.0,-101.0,0.0,73.0,-18.0,0
777,2014-04-26,Carlton,West Coast,92,89,0,2.03,1.76,2014,3,44.0,36.0,24.0,-10.0,-3.0,-36.0,26.0,1
778,2014-04-26,Gold Coast,GWS Giants,134,94,0,1.18,4.69,2014,40,32.0,4.0,83.0,44.0,30.0,-27.0,0,1
779,2014-04-25,Fremantle,North Melbourne,61,74,0,1.27,3.74,2014,-13,66.0,40.0,38.0,53.0,-98.0,29.0,-54.0,0
780,2014-04-25,St Kilda,Brisbane,79,82,0,1.37,3.1,2014,-3,20.0,40.0,-31.0,13.0,13.0,14.0,0,0
781,2014-04-25,Collingwood,Essendon,83,60,0,1.55,2.42,2014,23,56.0,56.0,79.0,-46.0,32.0,1.0,74.0,1
782,2014-04-21,Geelong,Hawthorn,106,87,0,2.52,1.52,2014,19,72.0,76.0,-5.0,10.0,7.0,2.0,2.0,1
783,2014-04-20,Western Bulldogs,Carlton,91,119,0,1.77,2.02,2014,-28,32.0,44.0,28.0,-18.0,27.0,68.0,0,0
784,2014-04-20,Melbourne,Gold Coast,78,86,0,3.09,1.37,2014,-8,8.0,32.0,-13.0,-60.0,42.0,30.0,90.0,0
785,2014-04-20,Adelaide,GWS Giants,137,72,0,1.12,6.19,2014,65,40.0,4.0,135.0,119.0,46.0,0,0,1
786,2014-04-19,Essendon,St Kilda,65,81,0,1.11,6.45,2014,-16,56.0,20.0,37.0,-71.0,52.0,33.0,12.0,0
787,2014-04-19,West Coast,Port Adelaide,56,70,0,1.84,1.93,2014,-14,36.0,48.0,-5.0,48.0,22.0,18.0,-1.0,0
788,2014-04-19,Sydney,Fremantle,92,75,0,2.4,1.56,2014,17,62.0,66.0,-25.0,0.0,13.0,-11.0,9.0,1
789,2014-04-19,Collingwood,North Melbourne,93,58,0,1.86,1.91,2014,35,56.0,40.0,-11.0,16.0,-30.0,117.0,87.0,1
790,2014-04-17,Brisbane,Richmond,63,106,0,4.45,1.21,2014,-43,40.0,60.0,-23.0,-48.0,-31.0,-26.0,-19.0,0
791,2014-04-13,Fremantle,Essendon,113,60,0,1.86,1.92,2014,53,66.0,56.0,-4.0,-24.0,34.0,44.0,54.0,1
792,2014-04-13,St Kilda,Adelaide,50,136,0,2.2,1.67,2014,-86,20.0,40.0,-40.0,-4.0,103.0,-19.0,-28.0,0
793,2014-04-13,Sydney,North Melbourne,48,91,0,1.4,2.93,2014,-43,62.0,40.0,39.0,36.0,1.0,30.0,40.0,0
794,2014-04-12,Geelong,West Coast,107,32,0,1.16,5.07,2014,75,72.0,36.0,66.0,-5.0,48.0,-8.0,44.0,1
795,2014-04-12,Gold Coast,Hawthorn,49,148,0,4.38,1.21,2014,-99,32.0,76.0,-26.0,-64.0,-9.0,-71.0,0,0
796,2014-04-12,GWS Giants,Western Bulldogs,83,110,0,2.49,1.53,2014,-27,4.0,32.0,-4.0,-42.0,0,0,0,0
797,2014-04-12,Port Adelaide,Brisbane,159,46,0,1.13,5.83,2014,113,48.0,40.0,9.0,-11.0,-11.0,-27.0,-15.0,1
798,2014-04-12,Carlton,Melbourne,58,81,0,1.15,5.18,2014,-23,44.0,8.0,61.0,58.0,76.0,47.0,41.0,0
799,2014-04-11,Richmond,Collingwood,72,110,0,2.63,1.48,2014,-38,60.0,56.0,-34.0,-21.0,-71.0,-82.0,-93.0,0
800,2014-04-06,Essendon,Carlton,138,57,0,1.43,2.81,2014,81,56.0,44.0,6.0,5.0,-96.0,30.0,-62.0,1
801,2014-04-06,North Melbourne,Port Adelaide,97,90,0,2.07,1.74,2014,7,40.0,48.0,10.0,-2.0,45.0,60.0,36.0,1
802,2014-04-06,GWS Giants,Melbourne,79,47,0,1.32,3.42,2014,32,4.0,8.0,37.0,-41.0,-25.0,-78.0,0,1
803,2014-04-05,Collingwood,Geelong,76,87,0,2.36,1.57,2014,-11,56.0,72.0,6.0,31.0,12.0,-38.0,-96.0,0
804,2014-04-05,West Coast,St Kilda,83,58,0,1.05,10.78,2014,25,36.0,20.0,4.0,30.0,-21.0,-35.0,-20.0,1
805,2014-04-05,Gold Coast,Brisbane,114,61,0,1.7,2.12,2014,53,32.0,40.0,-33.0,-2.0,-11.0,-65.0,-62.0,1
806,2014-04-05,Adelaide,Sydney,71,134,0,1.99,1.78,2014,-63,40.0,62.0,-77.0,-29.0,5.0,7.0,-43.0,0
807,2014-04-05,Western Bulldogs,Richmond,100,98,0,2.99,1.39,2014,2,32.0,60.0,-60.0,-67.0,-70.0,35.0,72.0,1
808,2014-04-04,Hawthorn,Fremantle,137,79,0,1.65,2.19,2014,58,76.0,66.0,15.0,42.0,56.0,51.0,22.0,1
809,2014-03-30,Western Bulldogs,North Melbourne,54,83,0,3.21,1.35,2014,-29,32.0,40.0,-54.0,-54.0,18.0,-31.0,71.0,0
810,2014-03-30,Melbourne,West Coast,30,123,0,8.29,1.08,2014,-93,8.0,36.0,-94.0,-108.0,-48.0,-54.0,-29.0,0
811,2014-03-30,Brisbane,Geelong,68,93,0,3.6,1.29,2014,-25,40.0,72.0,-1.0,5.0,-38.0,-29.0,-63.0,0
812,2014-03-29,Fremantle,Gold Coast,87,39,0,1.08,7.62,2014,48,66.0,32.0,45.0,7.0,50.0,0,0,1
813,2014-03-29,Sydney,Collingwood,69,89,0,1.43,2.81,2014,-20,62.0,56.0,-29.0,47.0,26.0,-8.0,-6.0,0
814,2014-03-29,Port Adelaide,Adelaide,127,73,0,1.69,2.12,2014,54,48.0,40.0,4.0,9.0,-58.0,-19.0,-32.0,1
815,2014-03-29,St Kilda,GWS Giants,95,88,0,1.73,2.07,2014,7,20.0,4.0,72.0,128.0,0,0,0,1
816,2014-03-28,Essendon,Hawthorn,86,90,0,2.67,1.46,2014,-4,56.0,76.0,-56.0,-94.0,-65.0,-16.0,43.0,0
817,2014-03-27,Richmond,Carlton,98,86,0,1.53,2.47,2014,12,60.0,44.0,-20.0,-10.0,5.0,-4.0,-44.0,1
818,2014-03-23,West Coast,Western Bulldogs,134,69,0,1.2,4.57,2014,65,36.0,32.0,-22.0,70.0,49.0,8.0,123.0,1
819,2014-03-22,St Kilda,Melbourne,68,51,0,2.2,1.66,2014,17,20.0,8.0,35.0,25.0,18.0,20.0,35.0,1
820,2014-03-22,Hawthorn,Brisbane,139,91,0,1.07,8.28,2014,48,76.0,40.0,58.0,65.0,42.0,75.0,0,1
821,2014-03-21,North Melbourne,Essendon,60,99,0,1.45,2.69,2014,-39,40.0,56.0,45.0,24.0,-2.0,21.0,-3.0,0
822,2014-03-20,Geelong,Adelaide,119,81,0,1.33,3.29,2014,38,72.0,40.0,-2.0,27.0,-50.0,11.0,52.0,1
823,2014-03-16,Carlton,Port Adelaide,87,120,0,1.62,2.24,2014,-33,44.0,48.0,1.0,18.0,-54.0,62.0,26.0,0
824,2014-03-15,Gold Coast,Richmond,87,69,0,2.66,1.47,2014,18,32.0,60.0,-9.0,2.0,15.0,0,0,1
825,2014-03-15,GWS Giants,Sydney,99,67,0,10.17,1.05,2014,32,4.0,62.0,-129.0,-30.0,-94.0,-63.0,0,1
826,2014-03-14,Collingwood,Fremantle,46,116,0,2.31,1.6,2014,-70,56.0,66.0,-27.0,29.0,80.0,36.0,84.0,0
827,2013-09-28,Hawthorn,Fremantle,77,62,1,1.61,2.31,2013,15,68.0,56.0,42.0,56.0,51.0,22.0,-30.0,1
828,2013-09-21,Fremantle,Sydney,99,74,1,1.29,3.6,2013,25,56.0,64.0,0.0,-13.0,11.0,-9.0,37.0,1
829,2013-09-20,Hawthorn,Geelong,102,97,1,1.38,3.02,2013,5,68.0,60.0,-10.0,-7.0,-2.0,-2.0,-31.0,1
830,2013-09-14,Sydney,Carlton,86,62,1,1.35,3.19,2013,24,64.0,44.0,22.0,22.0,-34.0,-16.0,5.0,1
831,2013-09-13,Geelong,Port Adelaide,96,80,1,1.21,4.38,2013,16,60.0,22.0,25.0,48.0,38.0,79.0,95.0,1
832,2013-09-08,Richmond,Carlton,96,116,1,1.47,2.67,2013,-20,42.0,44.0,-10.0,5.0,-4.0,-44.0,-103.0,0
833,2013-09-07,Collingwood,Port Adelaide,63,87,1,1.21,4.43,2013,-24,64.0,22.0,-35.0,24.0,138.0,75.0,26.0,0
834,2013-09-07,Geelong,Fremantle,72,87,1,1.34,3.29,2013,-15,60.0,56.0,41.0,-16.0,-4.0,11.0,69.0,0
835,2013-09-06,Hawthorn,Sydney,105,51,1,1.57,2.38,2013,54,68.0,64.0,12.0,37.0,-10.0,7.0,-37.0,1
836,2013-09-01,Western Bulldogs,Melbourne,107,87,0,1.08,7.84,2013,20,20.0,16.0,-3.0,21.0,64.0,4.0,0,1
837,2013-09-01,Collingwood,North Melbourne,114,125,0,1.62,2.27,2013,-11,64.0,56.0,16.0,-30.0,117.0,87.0,66.0,0
838,2013-09-01,Gold Coast,GWS Giants,146,63,0,1.09,7.35,2013,83,12.0,8.0,44.0,30.0,-27.0,0,0,1
839,2013-08-31,West Coast,Adelaide,43,129,0,1.87,1.9,2013,-86,60.0,68.0,6.0,-49.0,95.0,39.0,-22.0,0
840,2013-08-31,Essendon,Richmond,65,104,0,2.86,1.42,2013,-39,44.0,42.0,29.0,-45.0,19.0,39.0,-16.0,0
841,2013-08-31,Port Adelaide,Carlton,103,104,0,1.88,1.87,2013,-1,22.0,44.0,-18.0,54.0,-62.0,-26.0,-54.0,0
842,2013-08-31,Geelong,Brisbane,112,111,0,1.04,10.44,2013,1,60.0,40.0,-5.0,38.0,29.0,63.0,81.0,1
843,2013-08-31,St Kilda,Fremantle,112,41,0,1.83,2.1,2013,71,48.0,56.0,-30.0,-13.0,41.0,46.0,18.0,1
844,2013-08-30,Sydney,Hawthorn,100,112,0,3.02,1.38,2013,-12,64.0,68.0,-37.0,10.0,-7.0,37.0,-36.0,0
845,2013-08-25,Brisbane,Western Bulldogs,100,93,0,1.54,2.44,2013,7,40.0,20.0,-68.0,67.0,58.0,-78.0,-65.0,1
846,2013-08-25,GWS Giants,Richmond,42,163,0,16.89,1.01,2013,-121,8.0,42.0,-12.0,0,0,0,0,0
847,2013-08-25,St Kilda,Gold Coast,116,70,0,1.74,2.06,2013,46,48.0,12.0,-13.0,95.0,92.0,20.0,0,1
848,2013-08-24,Carlton,Essendon,76,82,0,1.41,2.86,2013,-6,44.0,44.0,-5.0,96.0,-30.0,62.0,74.0,0
849,2013-08-24,Fremantle,Port Adelaide,134,60,0,1.16,5.17,2013,74,56.0,22.0,27.0,40.0,52.0,57.0,42.0,1
850,2013-08-24,Geelong,Sydney,92,48,0,1.46,2.71,2013,44,60.0,64.0,21.0,34.0,-6.0,-13.0,27.0,1
851,2013-08-24,North Melbourne,Hawthorn,103,117,0,3.28,1.34,2013,-14,56.0,68.0,-3.0,-115.0,-17.0,12.0,-9.0,0
852,2013-08-24,Adelaide,Melbourne,120,52,0,1.02,15.5,2013,68,68.0,16.0,69.0,-96.0,44.0,-16.0,0,1
853,2013-08-23,Collingwood,West Coast,101,39,0,1.13,5.87,2013,62,64.0,60.0,13.0,-49.0,3.0,20.0,52.0,1
854,2013-08-18,Western Bulldogs,Adelaide,131,114,0,2.08,1.72,2013,17,20.0,68.0,-52.0,-18.0,30.0,8.0,49.0,1
855,2013-08-18,Sydney,St Kilda,118,59,0,1.02,14.85,2013,59,64.0,48.0,16.0,29.0,-28.0,25.0,15.0,1
856,2013-08-18,Melbourne,Fremantle,38,133,0,16.1,1.02,2013,-95,16.0,56.0,-90.0,-61.0,-34.0,89.0,-11.0,0
857,2013-08-17,Brisbane,GWS Giants,123,63,0,1.03,12.64,2013,60,40.0,8.0,92.0,0,0,0,0,1
858,2013-08-17,West Coast,Geelong,41,107,0,2.65,1.48,2013,-66,60.0,60.0,5.0,-48.0,8.0,-44.0,-24.0,0
859,2013-08-17,Essendon,North Melbourne,70,115,0,2.73,1.45,2013,-45,44.0,56.0,-24.0,2.0,-21.0,3.0,0,0
860,2013-08-17,Port Adelaide,Gold Coast,113,96,0,1.2,4.56,2013,17,22.0,12.0,38.0,48.0,-3.0,0,0,1
861,2013-08-17,Richmond,Carlton,96,106,0,1.3,3.52,2013,-10,42.0,44.0,5.0,-4.0,-44.0,-103.0,-20.0,0
862,2013-08-16,Hawthorn,Collingwood,119,84,0,1.53,2.48,2013,35,68.0,64.0,55.0,38.0,47.0,22.0,-3.0,1
863,2013-08-11,Fremantle,GWS Giants,157,44,0,1.01,18.91,2013,113,56.0,8.0,95.0,0,0,0,0,1
864,2013-08-11,Adelaide,North Melbourne,79,70,0,2.04,1.75,2013,9,68.0,56.0,1.0,-32.0,-47.0,-9.0,0,1
865,2013-08-11,Essendon,West Coast,67,120,0,1.42,2.86,2013,-53,44.0,60.0,7.0,61.0,-57.0,16.0,-32.0,0
866,2013-08-10,Gold Coast,Melbourne,90,77,0,1.12,6.41,2013,13,12.0,16.0,60.0,-42.0,-30.0,-90.0,0,1
867,2013-08-10,Sydney,Collingwood,71,100,0,1.41,2.86,2013,-29,64.0,64.0,47.0,26.0,-8.0,-6.0,-25.0,0
868,2013-08-10,Carlton,Western Bulldogs,89,117,0,1.34,3.26,2013,-28,44.0,20.0,18.0,-27.0,-68.0,0,0,0
869,2013-08-10,Geelong,Port Adelaide,129,104,0,1.11,6.53,2013,25,60.0,22.0,48.0,38.0,79.0,95.0,34.0,1
870,2013-08-10,Richmond,Brisbane,97,74,0,1.16,5.05,2013,23,42.0,40.0,48.0,31.0,26.0,19.0,0,1
871,2013-08-09,St Kilda,Hawthorn,56,102,0,11.36,1.04,2013,-46,48.0,68.0,-35.0,-30.0,0.0,25.0,0,0
872,2013-08-04,Collingwood,Essendon,133,54,0,1.86,1.92,2013,79,64.0,44.0,-46.0,32.0,1.0,74.0,30.0,1
873,2013-08-04,Adelaide,Port Adelaide,103,107,0,2.01,1.78,2013,-4,68.0,22.0,-9.0,58.0,19.0,32.0,-32.0,0
874,2013-08-04,Western Bulldogs,Sydney,99,134,0,7.73,1.08,2013,-35,20.0,64.0,-82.0,-92.0,-39.0,-8.0,5.0,0
875,2013-08-03,Brisbane,St Kilda,108,77,0,1.26,3.84,2013,31,40.0,48.0,-13.0,-13.0,-14.0,0,0,1
876,2013-08-03,Carlton,Fremantle,80,116,0,1.83,1.95,2013,-36,44.0,56.0,8.0,30.0,-6.0,-9.0,15.0,0
877,2013-08-03,West Coast,Gold Coast,130,113,0,1.44,2.77,2013,17,60.0,12.0,126.0,18.0,0,0,0,1
878,2013-08-03,Hawthorn,Richmond,66,107,0,1.21,4.32,2013,-41,68.0,42.0,-62.0,63.0,3.0,42.0,0,0
879,2013-08-03,GWS Giants,Melbourne,124,87,0,1.65,2.2,2013,37,8.0,16.0,-41.0,-25.0,-78.0,0,0,1
880,2013-08-02,North Melbourne,Geelong,96,86,0,3.35,1.32,2013,10,56.0,60.0,-4.0,17.0,-66.0,-35.0,0,1
881,2013-07-28,Sydney,Richmond,110,63,0,1.27,3.68,2013,47,64.0,42.0,-29.0,-43.0,10.0,-4.0,55.0,1
882,2013-07-28,Western Bulldogs,West Coast,111,89,0,2.5,1.52,2013,22,20.0,60.0,-70.0,-49.0,-8.0,-123.0,60.0,1
883,2013-07-28,Port Adelaide,Brisbane,71,62,0,1.38,3.0,2013,9,22.0,40.0,-11.0,-11.0,-27.0,-15.0,48.0,1
884,2013-07-27,Fremantle,Adelaide,75,53,0,1.25,3.87,2013,22,56.0,68.0,7.0,-10.0,-28.0,-29.0,25.0,1
885,2013-07-27,Geelong,St Kilda,137,36,0,1.07,8.27,2013,101,60.0,48.0,42.0,28.0,1.0,-4.0,-24.0,1
886,2013-07-27,Collingwood,GWS Giants,106,66,0,1.01,21.45,2013,40,64.0,8.0,120.0,0,0,0,0,1
887,2013-07-27,Melbourne,North Melbourne,28,150,0,13.31,1.03,2013,-122,16.0,56.0,-54.0,-41.0,-10.0,-26.0,-62.0,0
888,2013-07-27,Gold Coast,Carlton,77,120,0,2.82,1.42,2013,-43,12.0,44.0,12.0,-119.0,0,0,0,0
889,2013-07-26,Essendon,Hawthorn,87,143,0,3.33,1.32,2013,-56,44.0,68.0,-94.0,-65.0,-16.0,43.0,17.0,0
890,2013-07-21,West Coast,Sydney,79,113,0,2.58,1.49,2013,-34,60.0,64.0,-52.0,-13.0,-52.0,0,0,0
891,2013-07-21,Adelaide,Geelong,94,92,0,4.36,1.21,2013,2,68.0,60.0,-27.0,50.0,-11.0,-52.0,11.0,1
892,2013-07-21,Richmond,Fremantle,84,57,0,1.7,2.11,2013,27,42.0,56.0,-1.0,-22.0,-12.0,49.0,19.0,1
893,2013-07-20,Melbourne,Brisbane,75,94,0,3.96,1.25,2013,-19,16.0,40.0,-28.0,-61.0,-41.0,11.0,10.0,0
894,2013-07-20,St Kilda,Port Adelaide,92,97,0,2.03,1.77,2013,-5,48.0,22.0,-4.0,56.0,94.0,-10.0,0,0
895,2013-07-20,Gold Coast,Collingwood,85,78,0,4.83,1.18,2013,7,12.0,64.0,-97.0,-54.0,0,0,0,1
896,2013-07-20,GWS Giants,Essendon,77,116,0,17.22,1.01,2013,-39,8.0,44.0,-39.0,-66.0,0,0,0,0
897,2013-07-20,Hawthorn,Western Bulldogs,95,76,0,1.01,14.85,2013,19,68.0,20.0,72.0,46.0,29.0,3.0,-16.0,1
898,2013-07-19,North Melbourne,Carlton,108,109,0,1.65,2.21,2013,-1,56.0,44.0,53.0,-18.0,29.0,-10.0,0,0
899,2013-07-14,West Coast,Fremantle,93,121,0,2.83,1.42,2013,-28,60.0,56.0,-28.0,-65.0,48.0,1.0,33.0,0
900,2013-07-14,Western Bulldogs,Essendon,90,121,0,7.25,1.09,2013,-31,20.0,44.0,-84.0,-49.0,-55.0,29.0,-9.0,0
901,2013-07-14,Sydney,GWS Giants,171,42,0,1.01,19.92,2013,129,64.0,8.0,30.0,94.0,63.0,0,0,1
902,2013-07-13,Brisbane,North Melbourne,117,105,0,2.82,1.43,2013,12,40.0,56.0,-63.0,-16.0,-45.0,14.0,-1.0,1
903,2013-07-13,Carlton,St Kilda,110,74,0,1.36,3.12,2013,36,44.0,48.0,-9.0,-15.0,-24.0,-20.0,3.0,1
904,2013-07-13,Richmond,Gold Coast,53,44,0,1.23,4.1,2013,9,42.0,12.0,-2.0,-15.0,0,0,0,1
905,2013-07-13,Geelong,Melbourne,98,30,0,1.01,17.58,2013,68,60.0,16.0,43.0,186.0,54.0,46.0,0,1
906,2013-07-13,Port Adelaide,Hawthorn,79,124,0,3.29,1.33,2013,-45,22.0,68.0,-72.0,-46.0,-165.0,-32.0,8.0,0
907,2013-07-12,Collingwood,Adelaide,111,84,0,1.18,4.81,2013,27,64.0,68.0,26.0,43.0,3.0,5.0,21.0,1
908,2013-07-07,Essendon,Port Adelaide,118,88,0,1.31,3.38,2013,30,44.0,22.0,50.0,25.0,7.0,-3.0,0,1
909,2013-07-07,Fremantle,St Kilda,100,70,0,1.03,11.92,2013,30,56.0,48.0,13.0,-41.0,-46.0,-18.0,-15.0,1
910,2013-07-07,Melbourne,Sydney,85,116,0,14.84,1.02,2013,-31,16.0,64.0,-101.0,0.0,73.0,-18.0,0,0
911,2013-07-06,Adelaide,West Coast,69,75,0,1.59,2.33,2013,-6,68.0,60.0,49.0,-95.0,-39.0,22.0,74.0,0
912,2013-07-06,Geelong,Hawthorn,82,72,0,2.25,1.63,2013,10,60.0,68.0,7.0,2.0,2.0,31.0,5.0,1
913,2013-07-06,Brisbane,Gold Coast,116,83,0,1.29,3.63,2013,33,40.0,12.0,2.0,11.0,65.0,62.0,-8.0,1
914,2013-07-06,North Melbourne,Richmond,128,66,0,2.65,1.47,2013,62,56.0,42.0,4.0,13.0,-9.0,50.0,0.0,1
915,2013-07-06,GWS Giants,Western Bulldogs,83,87,0,4.31,1.21,2013,-4,8.0,20.0,-42.0,0,0,0,0,0
916,2013-07-05,Carlton,Collingwood,77,118,0,1.62,2.27,2013,-41,44.0,64.0,-17.0,23.0,60.0,-19.0,-28.0,0
917,2013-06-30,Richmond,St Kilda,119,55,0,1.19,4.61,2013,64,42.0,48.0,17.0,8.0,0.0,-21.0,-38.0,1
918,2013-06-30,North Melbourne,GWS Giants,130,44,0,1.01,18.75,2013,86,56.0,8.0,28.0,129.0,0,0,0,1
919,2013-06-30,Hawthorn,Brisbane,143,85,0,1.06,8.84,2013,58,68.0,40.0,65.0,42.0,75.0,0,0,1
920,2013-06-29,Geelong,Fremantle,85,44,0,1.37,3.08,2013,41,60.0,56.0,-16.0,-4.0,11.0,69.0,-7.0,1
921,2013-06-29,Melbourne,Western Bulldogs,103,100,0,4.29,1.22,2013,3,16.0,20.0,-21.0,-64.0,-4.0,0,0,1
922,2013-06-29,Port Adelaide,Collingwood,86,51,0,2.96,1.39,2013,35,22.0,64.0,-24.0,-138.0,-75.0,-26.0,0,1
923,2013-06-29,Gold Coast,Adelaide,83,111,0,2.35,1.58,2013,-28,12.0,68.0,-91.0,-69.0,-61.0,-57.0,0,0
924,2013-06-28,Sydney,Carlton,65,43,0,1.4,2.93,2013,22,64.0,44.0,22.0,-34.0,-16.0,5.0,39.0,1
925,2013-06-27,West Coast,Essendon,91,98,0,2.08,1.73,2013,-7,60.0,44.0,-61.0,57.0,-16.0,32.0,23.0,0
926,2013-06-23,Brisbane,Geelong,103,98,0,5.58,1.14,2013,5,40.0,60.0,-38.0,-29.0,-63.0,-81.0,43.0,1
927,2013-06-23,Fremantle,North Melbourne,67,29,0,1.32,3.35,2013,38,56.0,56.0,53.0,-98.0,29.0,-54.0,61.0,1
928,2013-06-22,Western Bulldogs,Richmond,61,121,0,6.65,1.11,2013,-60,20.0,42.0,-67.0,-70.0,35.0,72.0,0,0
929,2013-06-22,St Kilda,Melbourne,104,69,0,1.11,6.47,2013,35,48.0,16.0,25.0,18.0,20.0,35.0,47.0,1
930,2013-06-22,Port Adelaide,Sydney,72,54,0,7.12,1.1,2013,18,22.0,64.0,-22.0,-62.0,-38.0,0,0,1
931,2013-06-21,Hawthorn,West Coast,123,103,0,1.16,5.17,2013,20,68.0,60.0,50.0,25.0,-5.0,7.0,-8.0,1
932,2013-06-16,Collingwood,Western Bulldogs,99,65,0,1.11,6.41,2013,34,64.0,20.0,21.0,48.0,62.0,10.0,36.0,1
933,2013-06-16,GWS Giants,Port Adelaide,50,125,0,4.26,1.22,2013,-75,8.0,22.0,-56.0,34.0,0,0,0,0
934,2013-06-15,Essendon,Gold Coast,115,72,0,1.16,5.29,2013,43,44.0,12.0,17.0,139.0,0,0,0,1
935,2013-06-15,Fremantle,Brisbane,86,46,0,1.06,9.37,2013,40,56.0,40.0,29.0,23.0,2.0,13.0,-15.0,1
936,2013-06-15,Richmond,Adelaide,110,72,0,1.36,3.14,2013,38,42.0,68.0,-19.0,22.0,20.0,-50.0,-17.0,1
937,2013-06-14,Carlton,Hawthorn,87,102,0,4.07,1.23,2013,-15,44.0,68.0,-50.0,-12.0,-50.0,0,0,0
938,2013-06-10,Melbourne,Collingwood,39,122,0,15.9,1.02,2013,-83,16.0,64.0,-42.0,-88.0,0.0,-1.0,0,0
939,2013-06-09,St Kilda,West Coast,80,84,0,2.86,1.42,2013,-4,48.0,60.0,-30.0,21.0,35.0,20.0,0,0
940,2013-06-08,Gold Coast,North Melbourne,66,51,0,3.4,1.31,2013,15,12.0,56.0,-7.0,-34.0,-59.0,0,0,1
941,2013-06-08,Adelaide,Sydney,50,127,0,2.47,1.53,2013,-77,68.0,64.0,-29.0,5.0,7.0,-43.0,16.0,0
942,2013-06-08,GWS Giants,Geelong,98,157,0,17.9,1.01,2013,-59,8.0,60.0,-65.0,0,0,0,0,0
943,2013-06-07,Essendon,Carlton,77,72,0,1.8,1.98,2013,5,44.0,44.0,-96.0,30.0,-62.0,-74.0,0.0,1
944,2013-06-03,West Coast,Richmond,62,103,0,1.28,3.63,2013,-41,60.0,42.0,10.0,57.0,-49.0,80.0,0,0
945,2013-06-02,North Melbourne,St Kilda,133,65,0,1.22,4.29,2013,68,56.0,48.0,33.0,-65.0,-9.0,-52.0,-104.0,1
946,2013-06-02,Melbourne,Hawthorn,48,143,0,21.38,1.01,2013,-95,16.0,68.0,-66.0,-54.0,-45.0,-21.0,-56.0,0
